ID,Activity,Timestamp,noise
145,End,2018-03-06 19:54:11.947,End
145,end_event_Loan  application approved,2018-03-06 19:54:11.947,
146,end_event_Loan  application canceled,2018-03-06 19:54:11.947,true
146,Assess loan risk,2018-03-06 20:15:41.818,
146,Assess eligibility,2018-03-06 20:15:44.010,
146,Check if home insurance quote is requested,2018-03-06 21:06:04.812,
146,Send home insurance quote,2018-03-06 21:24:38.352,
146,Verify repayment agreement,2018-03-06 21:39:36.964,
146,Cancel application,2018-03-07 02:09:06.824,
146,end_event_Loan  application canceled,2018-03-07 03:07:47.807,
146,end_event_Loan  application approved,2018-03-07 03:07:47.807,true
146,End,2018-03-07 03:07:47.807,End
147,Start,2018-03-11 04:12:04.587,Start
147,start_event_Loan  application received,2018-03-11 04:12:04.587,
147,Check  application  form completeness,2018-03-11 04:13:23.476,
147,Assess eligibility,2018-03-11 04:13:23.476,true
147,Return application back to applicant,2018-03-11 04:18:58.811,
147,Assess eligibility,2018-03-11 04:18:58.811,true
147,Receive updated application,2018-03-11 04:53:13.039,
147,Check  application  form completeness,2018-03-11 06:15:28.215,
147,Appraise property,2018-03-11 09:43:18.394,
147,Check credit history,2018-03-11 09:52:37.407,
147,Assess loan risk,2018-03-11 10:47:05.003,
147,Assess eligibility,2018-03-11 11:30:06.517,
147,Reject application,2018-03-11 11:51:11.756,
147,Check  application  form completeness,2018-03-11 11:51:11.756,true
147,end_event_Loan application rejected,2018-03-11 12:31:44.455,
147,End,2018-03-11 12:31:44.455,End
148,Start,2018-03-12 00:52:57.909,Start
148,start_event_Loan  application received,2018-03-12 00:52:57.909,
148,Check  application  form completeness,2018-03-12 00:54:50.399,
148,Appraise property,2018-03-12 01:26:23.024,
148,Check credit history,2018-03-12 02:38:39.302,
148,Assess loan risk,2018-03-12 07:03:35.567,
148,Assess eligibility,2018-03-12 08:12:57.694,
148,Check if home insurance quote is requested,2018-03-12 11:45:31.768,
148,Send acceptance pack,2018-03-12 12:01:06.778,
149,Start,2018-03-12 12:04:34.877,Start
149,start_event_Loan  application received,2018-03-12 12:04:34.877,
149,Check  application  form completeness,2018-03-12 12:08:28.035,
149,Appraise property,2018-03-12 12:31:01.671,
149,Check credit history,2018-03-12 12:33:14.990,
148,Verify repayment agreement,2018-03-12 13:07:14.605,
149,Assess loan risk,2018-03-12 13:36:14.199,
148,Approve application,2018-03-12 14:00:46.852,
148,end_event_Loan  application approved,2018-03-12 14:08:49.830,
148,End,2018-03-12 14:08:49.830,End
149,Assess eligibility,2018-03-12 15:31:23.927,
149,Reject application,2018-03-12 15:54:29.058,
149,End,2018-03-12 16:36:52.959,End
149,end_event_Loan application rejected,2018-03-12 16:36:52.959,
150,Start,2018-03-12 20:55:24.615,Start
150,start_event_Loan  application received,2018-03-12 20:55:24.615,
150,Check  application  form completeness,2018-03-12 20:57:52.441,
150,Check credit history,2018-03-12 21:01:37.535,
150,Appraise property,2018-03-12 21:34:39.375,
150,Assess loan risk,2018-03-12 22:43:44.570,
150,Assess eligibility,2018-03-13 00:41:02.812,
150,Reject application,2018-03-13 01:56:04.383,
150,end_event_Loan application rejected,2018-03-13 02:43:07.682,
150,End,2018-03-13 02:43:07.682,End
151,Start,2018-03-13 05:47:44.524,Start
151,start_event_Loan  application received,2018-03-13 05:47:44.524,
151,Check  application  form completeness,2018-03-13 06:49:43.564,
152,Start,2018-03-13 06:58:13.792,Start
152,start_event_Loan  application received,2018-03-13 06:58:13.792,
151,Appraise property,2018-03-13 07:30:04.793,
152,Check  application  form completeness,2018-03-13 07:43:17.501,
151,Check credit history,2018-03-13 07:45:03.846,
151,Cancel application,2018-03-13 09:02:54.526,true
151,Assess loan risk,2018-03-13 09:02:54.526,
152,Check credit history,2018-03-13 09:18:29.433,
151,Assess eligibility,2018-03-13 09:30:08.408,
151,Check if home insurance quote is requested,2018-03-13 10:48:33.052,
151,Send home insurance quote,2018-03-13 10:58:36.524,
151,Verify repayment agreement,2018-03-13 11:48:02.407,
152,Appraise property,2018-03-13 12:53:03.053,
151,Approve application,2018-03-13 13:00:56.983,
151,end_event_Loan  application approved,2018-03-13 13:03:18.915,
151,End,2018-03-13 13:03:18.915,End
152,Assess loan risk,2018-03-13 15:25:07.343,
152,Return application back to applicant,2018-03-13 15:25:07.343,true
152,Approve application,2018-03-13 15:35:28.954,true
152,Assess eligibility,2018-03-13 15:35:28.954,
152,Reject application,2018-03-13 17:07:35.695,
152,end_event_Loan application rejected,2018-03-13 17:29:03.722,
152,End,2018-03-13 17:29:03.722,End
153,Start,2018-03-13 19:04:23.746,Start
153,start_event_Loan  application received,2018-03-13 19:04:23.746,
153,Check  application  form completeness,2018-03-13 20:17:17.068,
153,Check credit history,2018-03-13 20:41:01.646,
153,Appraise property,2018-03-13 21:06:08.237,
153,Assess loan risk,2018-03-13 21:13:21.524,
154,start_event_Loan  application received,2018-03-13 21:34:01.882,
154,Start,2018-03-13 21:34:01.882,Start
154,Check  application  form completeness,2018-03-13 21:52:02.673,
153,Assess eligibility,2018-03-13 22:01:28.758,
154,Appraise property,2018-03-13 22:34:42.791,
153,Reject application,2018-03-13 22:49:40.303,
153,end_event_Loan application rejected,2018-03-13 23:49:12.405,
153,End,2018-03-13 23:49:12.405,End
154,Check credit history,2018-03-14 00:06:46.039,
154,Assess loan risk,2018-03-14 01:03:14.324,
154,Assess eligibility,2018-03-14 01:35:05.553,
154,Reject application,2018-03-14 02:22:16.981,
154,end_event_Loan application rejected,2018-03-14 03:38:14.299,
154,End,2018-03-14 03:38:14.299,End
155,start_event_Loan  application received,2018-03-14 15:08:00.904,
155,Start,2018-03-14 15:08:00.904,Start
155,Check  application  form completeness,2018-03-14 15:47:36.601,
155,Reject application,2018-03-14 15:47:36.601,true
155,Return application back to applicant,2018-03-14 15:59:34.821,
155,Receive updated application,2018-03-14 17:25:36.342,
156,start_event_Loan  application received,2018-03-14 18:01:52.590,
156,Start,2018-03-14 18:01:52.590,Start
156,Check  application  form completeness,2018-03-14 19:28:32.772,
156,Check  application  form completeness,2018-03-14 19:36:47.589,true
156,Check credit history,2018-03-14 19:36:47.589,
155,Check  application  form completeness,2018-03-14 19:45:32.094,
156,Send acceptance pack,2018-03-14 20:15:57.644,true
156,Appraise property,2018-03-14 20:15:57.644,
155,Appraise property,2018-03-14 20:29:27.685,
155,Check credit history,2018-03-14 21:02:28.139,
155,Assess loan risk,2018-03-14 21:30:29.088,
155,Assess eligibility,2018-03-14 23:08:55.381,
155,Check if home insurance quote is requested,2018-03-14 23:15:23.475,
155,Send home insurance quote,2018-03-15 00:01:16.915,
156,Assess loan risk,2018-03-15 00:10:26.974,
155,Verify repayment agreement,2018-03-15 00:12:57.995,
156,Assess eligibility,2018-03-15 00:38:54.936,
156,Reject application,2018-03-15 01:06:04.034,
155,Approve application,2018-03-15 01:42:44.806,
156,end_event_Loan application rejected,2018-03-15 02:12:19.363,
156,End,2018-03-15 02:12:19.363,End
155,End,2018-03-15 05:23:49.585,End
155,Check credit history,2018-03-15 05:23:49.585,true
155,end_event_Loan  application approved,2018-03-15 05:23:49.585,
157,Start,2018-03-16 00:43:50.287,Start
157,start_event_Loan  application received,2018-03-16 00:43:50.287,
157,Check  application  form completeness,2018-03-16 00:53:22.706,
157,Check credit history,2018-03-16 04:50:59.946,
157,Assess loan risk,2018-03-16 05:43:39.741,
157,Appraise property,2018-03-16 06:02:18.542,
157,Assess eligibility,2018-03-16 06:37:18.015,true
157,Assess eligibility,2018-03-16 06:37:18.015,
157,Check if home insurance quote is requested,2018-03-16 06:49:34.644,
157,Send home insurance quote,2018-03-16 07:28:17.734,
157,Verify repayment agreement,2018-03-16 07:40:34.739,
157,Cancel application,2018-03-16 07:55:04.455,
157,end_event_Loan  application canceled,2018-03-16 07:56:03.609,
157,End,2018-03-16 07:56:03.609,End
158,Start,2018-03-16 21:43:30.317,Start
158,start_event_Loan  application received,2018-03-16 21:43:30.317,
158,Check  application  form completeness,2018-03-16 22:04:08.459,
158,Return application back to applicant,2018-03-16 22:29:09.830,
158,Receive updated application,2018-03-16 23:54:41.637,
158,Approve application,2018-03-16 23:54:41.637,true
158,Check  application  form completeness,2018-03-16 23:59:42.759,
158,Check credit history,2018-03-17 00:17:36.022,true
158,Check credit history,2018-03-17 00:17:36.022,
158,Appraise property,2018-03-17 00:17:49.507,
158,Assess loan risk,2018-03-17 01:08:01.359,
158,Assess eligibility,2018-03-17 01:18:35.237,
158,Cancel application,2018-03-17 01:18:35.237,true
158,Reject application,2018-03-17 01:24:31.229,
158,end_event_Loan application rejected,2018-03-17 01:45:33.736,
158,End,2018-03-17 01:45:33.736,End
159,Start,2018-03-18 06:30:17.313,Start
159,start_event_Loan  application received,2018-03-18 06:30:17.313,
159,Check  application  form completeness,2018-03-18 06:45:18.135,
159,Check credit history,2018-03-18 10:47:38.155,
159,Assess loan risk,2018-03-18 12:09:37.724,
159,Appraise property,2018-03-18 12:40:31.596,
159,Reject application,2018-03-18 12:40:31.596,true
159,Assess eligibility,2018-03-18 13:44:52.386,
159,Reject application,2018-03-18 15:29:41.858,
159,end_event_Loan application rejected,2018-03-18 15:43:37.249,
159,Verify repayment agreement,2018-03-18 15:43:37.249,true
159,End,2018-03-18 15:43:37.249,End
160,Start,2018-03-18 15:43:37.249,Start
160,Send home insurance quote,2018-03-18 15:43:37.249,true
160,start_event_Loan  application received,2018-03-21 16:20:55.092,
160,Check  application  form completeness,2018-03-21 17:07:45.366,
160,Return application back to applicant,2018-03-21 17:24:43.778,
160,Receive updated application,2018-03-21 19:35:54.535,
160,Check  application  form completeness,2018-03-21 20:45:22.328,
160,Appraise property,2018-03-21 20:53:38.229,
160,Check credit history,2018-03-21 23:01:40.043,
160,Assess loan risk,2018-03-22 04:31:39.983,
160,Assess eligibility,2018-03-22 07:04:13.229,
160,Check if home insurance quote is requested,2018-03-22 07:46:03.838,
160,Send acceptance pack,2018-03-22 08:01:11.254,
160,Verify repayment agreement,2018-03-22 09:23:41.022,
160,Approve application,2018-03-22 11:00:59.886,
160,end_event_Loan  application approved,2018-03-22 11:29:34.724,
160,End,2018-03-22 11:29:34.724,End
161,Start,2018-03-23 01:19:41.851,Start
161,start_event_Loan  application received,2018-03-23 01:19:41.851,
161,Check  application  form completeness,2018-03-23 01:58:20.825,
161,Check credit history,2018-03-23 02:23:32.397,
161,Appraise property,2018-03-23 04:31:29.431,
161,Assess loan risk,2018-03-23 06:01:28.127,
161,Assess eligibility,2018-03-23 06:25:10.406,
161,Check if home insurance quote is requested,2018-03-23 06:27:06.634,
161,Send acceptance pack,2018-03-23 06:29:57.899,
161,Verify repayment agreement,2018-03-23 08:16:35.984,
161,Cancel application,2018-03-23 08:24:57.781,
161,end_event_Loan  application canceled,2018-03-23 08:53:59.355,
161,End,2018-03-23 08:53:59.355,End
162,Start,2018-03-23 10:04:34.520,Start
162,start_event_Loan  application received,2018-03-23 10:04:34.520,
162,Check  application  form completeness,2018-03-23 11:39:13.593,
162,Return application back to applicant,2018-03-23 13:45:29.687,
162,Receive updated application,2018-03-23 14:20:36.069,
162,Check  application  form completeness,2018-03-23 15:50:48.921,
162,Check credit history,2018-03-23 16:21:27.521,
163,Start,2018-03-23 16:24:56.967,Start
163,start_event_Loan  application received,2018-03-23 16:24:56.967,
163,Check  application  form completeness,2018-03-23 17:01:30.519,
162,Assess loan risk,2018-03-23 17:36:18.859,
162,Appraise property,2018-03-23 18:33:55.900,
163,Receive updated application,2018-03-23 19:03:08.675,true
163,Appraise property,2018-03-23 19:03:08.675,
163,Check credit history,2018-03-23 19:34:44.056,
163,Assess loan risk,2018-03-23 19:55:33.132,
163,Assess eligibility,2018-03-23 20:07:27.314,
162,Assess eligibility,2018-03-23 20:14:15.287,
162,Reject application,2018-03-23 20:30:00.424,
163,Reject application,2018-03-23 20:58:19.112,
163,End,2018-03-23 21:41:21.649,End
163,end_event_Loan application rejected,2018-03-23 21:41:21.649,
162,End,2018-03-23 22:23:31.811,End
162,end_event_Loan application rejected,2018-03-23 22:23:31.811,
164,Start,2018-03-24 10:27:18.233,Start
164,start_event_Loan  application received,2018-03-24 10:27:18.233,
164,Check  application  form completeness,2018-03-24 10:45:53.277,
164,Appraise property,2018-03-24 11:02:00.430,
164,Check credit history,2018-03-24 11:30:37.885,
164,Assess loan risk,2018-03-24 12:08:42.675,
164,Assess eligibility,2018-03-24 13:15:28.715,
164,Check if home insurance quote is requested,2018-03-24 14:01:06.416,
164,Send acceptance pack,2018-03-24 14:02:25.946,
164,Verify repayment agreement,2018-03-24 14:05:35.897,
164,Approve application,2018-03-24 14:34:26.290,
164,end_event_Loan  application approved,2018-03-24 15:02:06.243,
164,End,2018-03-24 15:02:06.243,End
165,Start,2018-03-25 19:54:02.698,Start
165,start_event_Loan  application received,2018-03-25 19:54:02.698,
165,Check  application  form completeness,2018-03-25 21:40:02.297,
165,Check credit history,2018-03-25 22:30:19.669,
165,Assess loan risk,2018-03-25 22:40:11.100,
165,Return application back to applicant,2018-03-25 22:40:11.100,true
165,Appraise property,2018-03-25 23:30:04.319,
165,end_event_Loan application rejected,2018-03-25 23:30:04.319,true
165,Assess eligibility,2018-03-26 00:37:50.612,
165,Reject application,2018-03-26 02:59:13.054,
165,end_event_Loan application rejected,2018-03-26 03:00:13.322,
165,End,2018-03-26 03:00:13.322,End
166,Start,2018-03-26 03:00:13.322,Start
166,Assess loan risk,2018-03-26 03:00:13.322,true
166,start_event_Loan  application received,2018-03-26 16:58:44.959,
166,Check  application  form completeness,2018-03-26 18:05:11.820,
166,Check credit history,2018-03-26 19:02:00.784,
166,Assess loan risk,2018-03-26 19:28:47.297,
166,Appraise property,2018-03-26 19:48:41.630,
167,Start,2018-03-26 20:07:35.167,Start
167,start_event_Loan  application received,2018-03-26 20:07:35.167,
167,Check  application  form completeness,2018-03-26 20:25:20.777,
166,Assess eligibility,2018-03-26 21:40:20.743,
166,Reject application,2018-03-26 22:29:08.314,
167,Appraise property,2018-03-26 22:32:55.483,
166,end_event_Loan application rejected,2018-03-26 22:45:23.923,
166,End,2018-03-26 22:45:23.923,End
167,Check credit history,2018-03-26 23:06:14.209,
167,Assess loan risk,2018-03-27 01:47:04.000,
167,Assess eligibility,2018-03-27 01:57:49.323,
167,Reject application,2018-03-27 01:58:27.459,
167,end_event_Loan application rejected,2018-03-27 02:31:15.389,
167,End,2018-03-27 02:31:15.389,End
168,Start,2018-03-28 05:51:10.448,Start
168,start_event_Loan  application received,2018-03-28 05:51:10.448,
168,Check  application  form completeness,2018-03-28 07:53:21.821,
168,Assess loan risk,2018-03-28 07:53:21.821,true
168,Return application back to applicant,2018-03-28 08:50:18.115,
168,Receive updated application,2018-03-28 09:06:43.505,
